date,fond,horizon(mois),VL (MAD),1W (%),6M (%),1A (%),2A (%),3A (%),5A (%),Catégorie,perf_1A_norm,perf_3A_norm,perf_5A_norm,score_performance,volatilite,vola_norm,score_risque,raroc_raw,raroc_norm,score_raroc,score_global
10/3/2025,ATTIJARI PATRIMOINE DIVERSIFIE,48.0,"5,645.84",-1.79,5.7,18.35,33.75,37.77,48.34,diversifié,0.37063724386399466,0.3109251510925152,0.3806388468724976,0.3547239366342514,2.3600000000000003,0.2578142824549396,0.7421857175450604,55.26984126984127,0.04806680844459743,0.04806680844459743,0.37896533245059794
11/21/2025,ATTIJARI MINETAIRE PLUS,6.0,227.77,-0.07,0.94,2.48,5.65,8.67,11.46,obligataire court terme,0.013285296104480974,0.04035332403533241,0.05249577364534213,0.029247799991908636,0.164,0.007300935432352272,0.9926990645676478,133.0,0.2308977176853105,0.2308977176853105,0.3787781546726509
11/7/2025,ATTIJARI MINETAIRE PLUS,6.0,227.84,0.07,1.11,2.58,5.82,8.55,11.47,obligataire court terme,0.01553704120693538,0.0392375639237564,0.0525847495328766,0.03005673968716993,0.18100000000000002,0.009240246406570845,0.9907597535934292,132.94117647058823,0.23075935749741436,0.23075935749741436,0.37847842920212105
10/31/2025,PATRIMOINE OBLIGATIONS,24.0,426.12,0.26,2.32,6.15,13.94,16.07,16.24,obligataire moyen et long terme,0.09592434136455755,0.10915853091585312,0.09502624788682268,0.09971497953439924,0.492,0.044718229523157654,0.9552817704768424,106.83333333333331,0.1693504941028486,0.1693504941028486,0.37727567118766697
11/7/2025,ATTIJARI TRESORERIE,1.0,5599.1,0.05,0.95,2.25,5.06,7.69,10.08,monétaire,0.00810628236883585,0.03124128312412832,0.04021710116558413,0.021468946354773248,0.14500000000000002,0.005133470225872691,0.9948665297741273,133.46666666666667,0.23199537517595312,0.23199537517595312,0.37664615002693336
11/21/2025,ATTIJARI MONETAIRE JOUR,0.033,236.96,0.03,0.84,1.89,4.35,6.81,8.99,monétaire,0.0,0.023059042305904227,0.030518729424326006,0.01302145857663647,0.11399999999999999,0.001597079625827058,0.9984029203741729,136.07692307692307,0.23813501982141574,0.23813501982141574,0.3761699654893312
11/7/2025,ATTIJARI MONETAIRE JOUR,0.033,236.81,0.03,0.86,1.92,4.39,6.81,8.94,monétaire,0.0006755235307363203,0.023059042305904227,0.030073849986653613,0.013270244454470151,0.11599999999999999,0.0018252338580880666,0.9981747661419119,135.92307692307693,0.2377731547146105,0.2377731547146105,0.3760924740387448
11/14/2025,ATTIJARI MONETAIRE JOUR,0.033,236.88,0.03,0.85,1.9,4.37,6.79,8.97,monétaire,0.00022517451024543778,0.02287308228730823,0.030340777649257057,0.0130426674711666,0.11499999999999999,0.0017111567419575632,0.9982888432580425,135.84615384615384,0.23759222216120782,0.23759222216120782,0.3759813866142417
10/24/2025,ATTIJARI MONETAIRE JOUR,0.033,236.65,0.03,0.87,1.94,4.41,6.8,8.9,monétaire,0.0011258725512272028,0.022966062296606228,0.029717946436515714,0.013396344251898612,0.11699999999999999,0.0019393109742185718,0.9980606890257814,135.69230769230768,0.23723035705440257,0.23723035705440257,0.37594585152481463
10/31/2025,ATTIJARI MONETAIRE JOUR,0.033,236.73,0.03,0.86,1.92,4.4,6.8,8.92,monétaire,0.0006755235307363203,0.022966062296606228,0.029895898211584664,0.01320676009666696,0.11599999999999999,0.0018252338580880666,0.9981747661419119,135.69230769230768,0.23723035705440257,0.23723035705440257,0.37590424099756115
10/17/2025,ATTIJARI MONETAIRE JOUR,0.033,236.57,0.03,0.87,1.95,4.43,6.79,8.88,monétaire,0.0013510470614726405,0.02287308228730823,0.02953999466144675,0.01344544714921814,0.11699999999999999,0.0019393109742185718,0.9980606890257814,135.53846153846155,0.23686849194759738,0.23686849194759738,0.3758569331517009
10/10/2025,ATTIJARI MONETAIRE JOUR,0.033,236.49,0.03,0.87,1.96,4.44,6.79,8.86,monétaire,0.0015762215717180783,0.02287308228730823,0.02936204288637779,0.013522444049327065,0.11699999999999999,0.0019393109742185718,0.9980606890257814,135.46153846153845,0.2366875593941947,0.2366875593941947,0.3758334521457236
10/3/2025,ATTIJARI MONETAIRE JOUR,0.033,236.41,0.03,0.87,1.97,4.45,6.78,8.84,monétaire,0.001801396081963523,0.02278010227801023,0.02918409111130884,0.013571546946646598,0.11699999999999999,0.0019393109742185718,0.9980606890257814,135.3076923076923,0.2363256942873894,0.2363256942873894,0.37574453377260986
11/7/2025,OBLIDYNAMIC,6.0,207.05,0.1,1.39,3.09,6.68,9.35,12.45,obligataire court terme,0.02702094122945283,0.04667596466759646,0.06130438651125545,0.039774137317256444,0.239,0.01585671914214009,0.98414328085786,124.45,0.210787064374608,0.210787064374608,0.3743887584966429
11/14/2025,ATTIJARI PATRIMOINE VALEURS,60.0,122.56,-3.4,5.51,22.3,49.14,61.48,64.24,actions,0.45958117541094357,0.5313807531380753,0.5221105080523178,0.49362691525735797,3.9509999999999996,0.43931097421857174,0.5606890257814283,42.29142857142857,0.01753998291231712,0.01753998291231712,0.37091946871106685
10/3/2025,ATTIJARI DIVERSIFIE,48.0,732.35,-1.51,6.32,16.56,29.64,32.5,43.29,diversifié,0.3303310065300608,0.2619246861924686,0.33570602366758606,0.31088411385628817,2.142,0.2329454711384896,0.7670545288615104,57.36024844720496,0.05298370365186822,0.05298370365186822,0.3703651152965288
10/3/2025,WG OBLIGATIONS,24.0,177.13,-0.03,2.22,4.94,11.03,4.79,5.98,obligataire moyen et long terme,0.06867822562485928,0.004277080427708038,0.0037369872764480908,0.03636963439603167,0.252,0.017339721651836643,0.9826602783481634,120.84615384615385,0.20231037424769474,0.20231037424769474,0.3700390495371701
11/7/2025,ATTIJARI PATRIMOINE TAUX,24.0,"3,949.04",0.1,0.69,3.41,9.72,9.84,9.31,obligataire moyen et long terme,0.034226525557306924,0.05123198512319851,0.03336595782542932,0.03915604988069887,0.16899999999999998,0.00787132101300479,0.9921286789869952,112.80000000000001,0.18338482916177948,0.18338482916177948,0.368316472396912
10/10/2025,ATTIJARI PATRIMOINE TAUX,24.0,3945.5,-0.1,1.22,3.7,9.93,9.57,9.34,obligataire moyen et long terme,0.04075658635442469,0.048721524872152484,0.03363288548803275,0.04172132773646464,0.222,0.013917408167921514,0.9860825918320785,113.05,0.183972859960338,0.183972859960338,0.3677051666323108
11/14/2025,ATTIJARI DIVIDEND FUND,60.0,1155.82,-3.02,6.13,20.45,43.82,57.43,59.73,actions,0.41792389101553706,0.493723849372385,0.48198238277426814,0.45347557687433765,3.633,0.4030344512890714,0.5969655487109287,44.105769230769226,0.021807535659394472,0.021807535659394472,0.367022156060832
11/21/2025,ATTIJARI PATRIMOINE DIVERSIFIE,48.0,5508.99,-1.74,0.43,12.62,32.54,41.03,39.52,diversifié,0.24161224949335736,0.34123663412366345,0.3021621140670878,0.2836095377971953,1.783,0.1919917864476386,0.8080082135523614,50.63586956521739,0.03716713611672656,0.03716713611672656,0.36699642001960453
11/14/2025,PATRIMOINE OBLIGATIONS,24.0,425.06,-0.35,1.69,5.64,13.26,16.17,16.17,obligataire moyen et long terme,0.0844404413420401,0.11008833100883314,0.09440341667408136,0.09412740330848626,0.5189999999999999,0.04779831165868126,0.9522016883413187,84.40000000000002,0.11658453044552797,0.11658453044552797,0.3582868269594485
10/24/2025,ATTIJARI PATRIMOINE VALEURS,60.0,127.23,4.85,12.12,32.78,54.31,66.84,72.81,actions,0.6955640621481649,0.5812180381218038,0.5983628436693657,0.6418200112444967,6.061999999999999,0.6801277663700661,0.3198722336299339,34.83434343434344,0.0,0.0,0.35268967458677886
11/21/2025,ATTIJARI DIVERSIFIE,48.0,715.36,-1.57,1.21,11.56,27.49,32.53,36.14,diversifié,0.2177437514073407,0.26220362622036264,0.2720882640804342,0.24195061638586599,1.691,0.18149669176363223,0.8185033082363677,48.04191616766467,0.031065838165580173,0.031065838165580173,0.35165099047493076
10/24/2025,ATTIJARI DIVIDEND FUND,60.0,1196.51,4.35,11.48,29.88,48.52,60.72,68.07,actions,0.6302634541769873,0.5243142724314273,0.556188272978023,0.5836636634135264,5.497999999999999,0.6157882728724617,0.38421172712753826,35.656179775280904,0.0019330603193835894,0.0019330603193835894,0.34930890159948713
10/10/2025,WG OBLIGATIONS,24.0,177,-0.07,2.21,4.75,10.93,4.71,5.87,obligataire moyen et long terme,0.0643999099301959,0.0035332403533240297,0.002758252513568822,0.033811577573808926,0.29100000000000004,0.02178872918092631,0.9782112708190737,90.1764705882353,0.13017150089692792,0.13017150089692792,0.346039462544324
11/14/2025,ATTIJARI PATRIMOINE DIVERSIFIE,48.0,5606.3,-2.38,3.24,14.57,35.01,44.13,43.64,diversifié,0.28552127899121826,0.37006043700604374,0.3388201797312928,0.32154280654368084,2.7039999999999997,0.29705681040383297,0.7029431895961671,41.266129032258064,0.015128352085196528,0.015128352085196528,0.3440385851218814
11/14/2025,ATTIJARI DIVERSIFIE,48.0,726.77,-1.87,3.89,13.26,29.74,35.37,39.45,diversifié,0.25602341814906554,0.2886099488609949,0.3015392828543465,0.27490255030370053,2.2590000000000003,0.24629249372575868,0.7537075062742413,44.710659898477154,0.023230313028886104,0.023230313028886104,0.34304236591241843
10/31/2025,ATTIJARI PATRIMOINE TAUX,24.0,3945.09,0.18,0.77,3.42,9.71,9.56,9.23,obligataire moyen et long terme,0.03445170006755236,0.048628544862854485,0.03265415072515349,0.03834524363766322,0.257,0.01791010723248916,0.9820898927675108,79.32142857142857,0.1046391047948099,0.1046391047948099,0.3413567967237615
11/21/2025,PATRIMOINE OBLIGATIONS,24.0,423.11,-0.46,1.01,5.2,12.57,15.46,15.58,obligataire moyen et long terme,0.07453276289124072,0.10348675034867505,0.08915383930954712,0.0861431744121323,0.561,0.052589550536162454,0.9474104494638376,64.71428571428571,0.07028130527903162,0.07028130527903162,0.33976479618771366
10/24/2025,ATTIJARI DIVERSIFIE,48.0,741.03,2.3,7.51,17.71,32.87,37.52,42.85,diversifié,0.3562260752082865,0.30860065086006516,0.33179108461606904,0.3370514497853766,3.0509999999999997,0.3366415697011179,0.6633584302988821,40.866666666666674,0.014188767389865367,0.014188767389865367,0.33808473922077487
10/24/2025,ATTIJARI PATRIMOINE DIVERSIFIE,48.0,5750.17,3.16,7.66,20.5,38.66,46.48,48.33,diversifié,0.41904976356676427,0.39191073919107394,0.38054987098496307,0.40320807773769696,3.926,0.4364590463153092,0.5635409536846908,35.371165644171775,0.0012626719709172979,0.0012626719709172979,0.33072431879176123
10/17/2025,ATTIJARI PATRIMOINE TAUX,24.0,3936.49,-0.23,0.76,3.35,9.62,9.26,9.07,obligataire moyen et long terme,0.03287547849583428,0.045839144583914464,0.031230536524601844,0.036435589928011845,0.306,0.02349988592288387,0.9765001140771161,65.69696969696969,0.07259269906730506,0.07259269906730506,0.32930207991453103
10/24/2025,WG OBLIGATIONS,24.0,176.98,0.12,1.84,4.47,10.67,4.52,5.72,obligataire moyen et long terme,0.05809502364332358,0.0017666201766620149,0.0014236142005516483,0.029862220714770724,0.304,0.02327173169062286,0.9767282683093771,66.86363636363635,0.07533684279391162,0.07533684279391162,0.32756442161689486
10/31/2025,WG OBLIGATIONS,24.0,177.21,0.13,1.84,4.52,10.76,4.6,5.8,obligataire moyen et long terme,0.05922089619455078,0.0025104602510460164,0.0021354213008274725,0.03079067043275469,0.314,0.024412502851927906,0.9755874971480721,64.8695652173913,0.07064654179987542,0.07064654179987542,0.32618647985748617
11/14/2025,ATTIJARI PATRIMOINE TAUX,24.0,3938.04,-0.28,0.17,2.97,9.19,10.0,9.24,obligataire moyen et long terme,0.02431884710650755,0.052719665271966525,0.03274312661268796,0.034523948457381326,0.29700000000000004,0.022473191877709332,0.9775268081222906,58.44736842105263,0.05554074375727061,0.05554074375727061,0.3237298449468209
10/17/2025,WG OBLIGATIONS,24.0,176.76,-0.14,1.84,4.47,10.7,4.33,5.68,obligataire moyen et long terme,0.05809502364332358,0.0,0.0010677106504137363,0.029261053951744536,0.324,0.025553274013232943,0.9744467259867671,60.33333333333333,0.059976765570957935,0.059976765570957935,0.3220314690480153
11/7/2025,WG OBLIGATIONS,24.0,177.56,0.2,1.83,4.64,10.85,4.84,5.97,obligataire moyen et long terme,0.06192299031749606,0.004741980474198042,0.0036480113889136023,0.03311369157879017,0.383,0.0322838238649327,0.9677161761350673,51.49999999999999,0.03919967735522242,0.03919967735522242,0.315320232678603
11/21/2025,ATTIJARI PATRIMOINE TAUX,24.0,3924.66,-0.34,-0.33,2.69,8.61,9.47,8.86,obligataire moyen et long terme,0.018013960819635216,0.04779172477917249,0.02936204288637779,0.029216906420844915,0.373,0.031143052703627654,0.9688569472963724,47.772727272727266,0.03043267272216764,0.03043267272216764,0.3114736485739
11/14/2025,WG OBLIGATIONS,24.0,177.09,-0.26,1.33,4.27,10.3,5.07,5.85,obligataire moyen et long terme,0.053591533438414767,0.006880520688052068,0.002580300738499866,0.029375983073322978,0.393,0.033424595026237736,0.9665754049737623,42.19444444444444,0.01731186429776521,0.01731186429776521,0.3069165740107874
11/21/2025,WG OBLIGATIONS,24.0,176.63,-0.26,0.95,4.02,9.87,4.96,5.56,obligataire moyen et long terme,0.04796217068227877,0.005857740585774054,0.0,0.0257384075168716,0.355,0.029089664613278575,0.9709103353867214,40.388888888888886,0.013064975197064552,0.013064975197064552,0.30548795618188446
11/21/2025,FCP ATTIJARI VALEURS ESG,60.0,176.64,-2.26,1.76,23.74,53.79,77.3,,actions,0.49200630488628694,0.6784751278475128,,,2.436,0.26648414328085784,0.7335158567191422,,,,
11/14/2025,FCP ATTIJARI VALEURS ESG,60.0,180.72,-3.28,5.74,26.52,57.37,81.34,,actions,0.5546048187345193,0.7160390516039052,,,3.854,0.42824549395391287,0.5717545060460871,,,,
11/7/2025,FCP ATTIJARI VALEURS ESG,60.0,186.85,-1.62,9.17,33.44,62.95,87.37,,actions,0.7104255798243639,0.7721059972105998,,,2.537,0.27800593201003876,0.7219940679899612,,,,
10/31/2025,FCP ATTIJARI VALEURS ESG,60.0,189.92,0.83,12.58,39.55,65.03,90.36,,actions,0.8480072055843279,0.799907019990702,,,2.088,0.2267853068674424,0.7732146931325576,,,,
10/24/2025,FCP ATTIJARI VALEURS ESG,60.0,188.35,5.04,12.15,38.87,63.61,88.69,,actions,0.8326953388876379,0.7843793584379358,,,6.255,0.7021446497832535,0.2978553502167465,,,,
10/17/2025,FCP ATTIJARI VALEURS ESG,60.0,179.31,-0.43,7.09,33.01,52.54,79.56,,actions,0.70074307588381,0.6994886099488611,,,1.139,0.1185261236595939,0.8814738763404061,,,,
10/10/2025,FCP ATTIJARI VALEURS ESG,60.0,180.09,-1.42,14.01,33.61,52.46,80.25,,actions,0.7142535464985365,0.7059042305904231,,,2.8209999999999997,0.31040383299110197,0.689596167008898,,,,
10/3/2025,FCP ATTIJARI VALEURS ESG,60.0,182.68,-2.66,9.94,34.8,53.8,82.77,,actions,0.7410493132177438,0.7293351929335193,,,3.654,0.405430070727812,0.594569929272188,,,,
